time_s,cmd_vx,odom_vx,cmd_delta,odom_delta
131.4126,0.5000,0.4988,0.0042,0.0048
131.4588,0.5000,0.4985,0.0042,0.0059
131.5087,0.5000,0.4989,0.0018,0.0043
131.5592,0.5000,0.4991,0.0018,0.0038
131.6118,0.5000,0.4994,0.0027,0.0024
131.6595,0.5000,0.4993,0.0027,0.0031
131.7090,0.5000,0.4997,0.0006,0.0014
131.7585,0.5000,0.4982,0.0006,0.0069
131.8101,0.5000,0.4984,-0.0017,0.0060
131.8602,0.5000,0.4988,-0.0017,0.0039
131.9100,0.5000,0.5003,-0.0045,-0.0017
131.9610,0.5000,0.4986,-0.0045,0.0015
132.0146,0.5000,0.4989,-0.0024,-0.0055
132.0594,0.5000,0.4993,-0.0024,-0.0025
132.1118,0.5000,0.4993,-0.0001,-0.0029
132.1600,0.5000,0.5000,-0.0001,0.0001
132.2091,0.5000,0.4998,0.0019,-0.0008
132.2593,0.5000,0.5002,0.0019,0.0008
132.3089,0.5000,0.5005,0.0079,0.0018
132.3613,0.5000,0.5008,0.0079,0.0031
132.4083,0.5000,0.5014,0.0102,0.0057
132.4597,0.5000,0.5034,0.0102,0.0141
132.5088,0.5000,0.5026,0.0099,0.0126
132.5602,0.5000,0.5040,0.0099,0.0166
132.6085,0.5000,0.5018,0.0074,0.0082
132.6601,0.5000,0.5032,0.0074,0.0138
132.7186,0.5000,0.5013,0.0087,0.0050
132.7589,0.5000,0.5020,0.0087,0.0078
132.8200,0.5000,0.5014,-0.0021,0.0062
132.8587,0.5000,0.5012,-0.0021,0.0051
132.9094,0.5000,0.4996,-0.0095,-0.0015
132.9612,0.5000,0.4998,-0.0095,-0.0017
133.0094,0.5000,0.5007,-0.0098,-0.0027
133.0668,0.5000,0.5023,-0.0098,-0.0120
133.1099,0.5000,0.5010,-0.0108,-0.0044
133.1595,0.5000,0.5016,-0.0108,-0.0129
133.2092,0.5000,0.5012,-0.0413,-0.0076
133.2587,0.5000,0.5012,-0.0413,-0.0110
133.3096,0.5000,0.5022,-0.0582,-0.0100
133.3610,0.5000,0.5078,-0.0582,-0.0428
133.4092,0.5000,0.5074,-0.0637,-0.0442
133.4694,0.5000,0.5127,-0.0637,-0.0472
133.5099,0.5000,0.5092,-0.0599,-0.0461
133.5602,0.5000,0.5146,-0.0599,-0.0551
133.6095,0.5000,0.5019,-0.0565,-0.0502
133.6595,0.5000,0.4975,-0.0565,-0.0573
133.7107,0.5000,0.4930,-0.0530,-0.0524
133.7588,0.5000,0.4905,-0.0530,-0.0474
133.8080,0.5000,0.4902,-0.0597,-0.0539
133.8596,0.5000,0.5043,-0.0597,-0.0502
133.9109,0.5000,0.5044,-0.0669,-0.0584
133.9584,0.5000,0.4875,-0.0669,-0.0626
134.0081,0.5000,0.4898,-0.0750,-0.0663
134.0595,0.5000,0.5116,-0.0750,-0.0672
134.1100,0.5000,0.4701,-0.0839,-0.0887
134.1605,0.5000,0.4958,-0.0839,-0.0772
134.2102,0.5000,0.4846,-0.0848,-0.0840
134.2640,0.5000,0.5094,-0.0848,-0.0885
134.3082,0.5000,0.5021,-0.0792,-0.0885
134.3636,0.5000,0.5115,-0.0792,-0.0943
134.4082,0.5000,0.4664,-0.0651,-0.1056
134.4596,0.5000,0.5404,-0.0651,-0.0703
134.5086,0.4929,0.5181,-0.0491,-0.0831
134.5618,0.4929,0.4757,-0.0491,-0.0638
134.6096,0.4835,0.5094,-0.0318,-0.0538
134.6590,0.4835,0.4384,-0.0318,-0.0452
134.7087,0.4745,0.5104,-0.0144,-0.0278
134.7623,0.4745,0.4504,-0.0144,-0.0476
134.8092,0.4653,0.4761,0.0004,-0.0162
134.8673,0.4653,0.4538,0.0004,-0.0129
134.9098,0.4563,0.4597,0.0095,-0.0017
134.9582,0.4563,0.4845,0.0095,0.0142
135.0081,0.4472,0.4333,0.0207,0.0084
135.0694,0.4472,0.4422,0.0207,0.0159
135.1120,0.4393,0.4609,0.0318,0.0119
135.1618,0.4393,0.4311,0.0318,0.0291
135.2127,0.4341,0.4503,0.0395,0.0269
135.2624,0.4341,0.4429,0.0395,0.0352
135.3087,0.4255,0.4372,0.0485,0.0393
135.3610,0.4255,0.4210,0.0485,0.0620
135.4097,0.4152,0.4375,0.0517,0.0417
135.4610,0.4152,0.4392,0.0517,0.0378
135.5134,0.4122,0.4361,0.0465,0.0489
135.5584,0.4122,0.4198,0.0465,0.0558
135.6096,0.4122,0.4370,0.0403,0.0552
135.6610,0.4122,0.4231,0.0403,0.0607
135.7091,0.4104,0.4395,0.0389,0.0446
135.7739,0.4104,0.4355,0.0389,0.0511
135.8105,0.4059,0.4441,0.0497,0.0493
135.8586,0.4059,0.4330,0.0497,0.0363
135.9126,0.4044,0.4129,0.0656,0.0580
135.9587,0.4044,0.4330,0.0656,0.0367
136.0086,0.4017,0.3962,0.0842,0.0656
136.0583,0.4017,0.4086,0.0842,0.0644
136.1084,0.4024,0.4233,0.0987,0.1000
136.1580,0.4024,0.3825,0.0987,0.0903
136.2168,0.4015,0.4276,0.1096,0.0879
136.2591,0.4015,0.3808,0.1096,0.1068
136.3082,0.3953,0.4376,0.1159,0.0959
136.3618,0.3953,0.3946,0.1159,0.1155
136.4085,0.2703,0.3951,0.0000,0.1174
136.4587,0.1453,0.4360,0.0000,0.1158
136.5128,0.0203,0.3146,0.0000,0.0601
136.5797,0.0000,0.1808,0.0000,-0.0154
136.6097,0.0000,0.0977,0.0000,0.0007
136.6593,0.0000,0.0984,0.0000,0.0054
136.7106,0.0000,0.0188,0.0000,-0.0840
136.7596,0.0000,-0.0000,0.0000,-0.0673
136.8105,0.0000,-0.0003,0.0000,-0.0566
136.8586,0.0000,-0.0001,0.0000,-0.0225
136.9081,0.0000,-0.0003,0.0000,-0.0599
136.9639,0.0000,0.0000,0.0000,-0.0213
137.0079,0.0000,-0.0001,0.0000,-0.0413
137.0608,0.0000,0.0002,0.0000,-0.0556
137.1095,0.0000,-0.0001,0.0000,-0.0792
137.1606,0.0000,-0.0002,0.0000,-0.0963
137.2142,0.0000,-0.0005,0.0000,-0.1120
137.2588,0.0000,0.0002,0.0000,-0.1074
137.3172,0.0000,-0.0006,0.0000,-0.1154
137.3591,0.0000,0.0002,0.0000,-0.0939
