time_s,cmd_vx,odom_vx,cmd_delta,odom_delta
62.0008,0.2765,0.2938,-0.2988,-0.3410
62.0514,0.2765,0.2639,-0.2988,-0.3233
62.1077,0.2701,0.3384,-0.3242,-0.2443
62.1521,0.2701,0.3201,-0.3242,-0.2822
62.2034,0.2638,0.2503,-0.3544,-0.4016
62.2550,0.2638,0.3090,-0.3544,-0.2709
62.3014,0.2727,0.2447,-0.4072,-0.3709
62.3522,0.2727,0.2515,-0.4072,-0.3421
62.4013,0.2830,0.2569,-0.4527,-0.3241
62.4517,0.2830,0.2677,-0.4527,-0.3168
62.5025,0.2942,0.2684,-0.5006,-0.3475
62.5517,0.2942,0.3066,-0.5006,-0.3790
62.6065,0.3134,0.2424,-0.4915,-0.4859
62.6522,0.3134,0.2786,-0.4915,-0.4122
62.7102,0.3290,0.3008,-0.4956,-0.4267
62.7522,0.3290,0.2994,-0.4956,-0.4398
62.8058,0.3493,0.2988,-0.4596,-0.4532
62.8528,0.3493,0.3093,-0.4596,-0.4342
62.9098,0.3754,0.3618,-0.4010,-0.4409
62.9520,0.3754,0.3248,-0.4010,-0.4817
63.0015,0.4018,0.3534,-0.3414,-0.4042
63.0591,0.4018,0.3775,-0.3414,-0.3991
63.1042,0.4154,0.3815,-0.2833,-0.3611
63.1529,0.4154,0.4235,-0.2833,-0.3054
63.2015,0.4250,0.4327,-0.2307,-0.3544
63.2515,0.4250,0.4362,-0.2307,-0.3447
63.3015,0.4311,0.3727,-0.1796,-0.3365
63.3561,0.4311,0.4398,-0.1796,-0.2275
63.4048,0.4324,0.4510,-0.1295,-0.2248
63.4524,0.4324,0.4331,-0.1295,-0.2298
63.5012,0.4312,0.4132,-0.0846,-0.1761
63.5533,0.4312,0.4249,-0.0846,-0.1136
63.6029,0.4334,0.4426,-0.0473,-0.1020
63.6520,0.4334,0.3880,-0.0473,-0.0974
63.7036,0.4355,0.4402,-0.0082,-0.0451
63.7562,0.4355,0.4328,-0.0082,-0.0621
63.8020,0.4387,0.3686,0.0299,-0.0685
63.8512,0.4387,0.4605,0.0299,-0.0012
63.9006,0.4386,0.4006,0.0601,0.0331
63.9550,0.4386,0.4548,0.0601,0.0304
64.0017,0.4378,0.4058,0.0923,0.0234
64.0523,0.4378,0.4326,0.0923,0.0720
64.1008,0.4334,0.4110,0.1093,0.0765
64.1515,0.4334,0.4179,0.1093,0.0865
64.2033,0.4306,0.4385,0.1299,0.0790
64.2507,0.4306,0.4100,0.1299,0.1363
64.3023,0.4258,0.4070,0.1370,0.1331
64.3550,0.4258,0.4197,0.1370,0.1522
64.4011,0.4181,0.4119,0.1569,0.1481
64.4533,0.4181,0.4036,0.1569,0.1455
64.5034,0.4094,0.3773,0.1729,0.1743
64.5507,0.4094,0.3839,0.1729,0.1733
64.6046,0.4094,0.4213,0.1729,0.1822
64.6568,0.4026,0.3597,0.1907,0.2062
64.7014,0.3973,0.3966,0.1890,0.1738
64.7514,0.3973,0.3662,0.1890,0.2102
64.8034,0.3903,0.3680,0.1961,0.2016
64.8518,0.3903,0.3668,0.1961,0.2242
64.9017,0.3845,0.3662,0.1884,0.2156
64.9556,0.3845,0.3636,0.1884,0.2130
65.0046,0.3742,0.3606,0.1876,0.2191
65.0537,0.3742,0.3602,0.1876,0.2135
65.1038,0.3617,0.3538,0.1882,0.2264
65.1514,0.3617,0.3516,0.1882,0.2087
65.2030,0.3478,0.3297,0.2012,0.2182
65.2527,0.3478,0.3217,0.2012,0.1816
65.3096,0.3337,0.3408,0.2052,0.1817
65.3535,0.3337,0.3016,0.2052,0.1902
65.4032,0.3217,0.3334,0.2086,0.1655
65.4517,0.3217,0.3146,0.2086,0.2123
65.5054,0.3217,0.2936,0.2086,0.2234
65.5612,0.3173,0.3095,0.2019,0.2209
65.6025,0.3134,0.2815,0.2131,0.2361
65.6528,0.3134,0.3085,0.2131,0.2179
65.7030,0.3136,0.2587,0.2120,0.2817
65.7548,0.3136,0.3083,0.2120,0.2073
65.8074,0.3134,0.2916,0.2103,0.2233
65.8614,0.3134,0.3187,0.2103,0.2002
65.9030,0.3184,0.3156,0.1863,0.2674
65.9506,0.3184,0.3075,0.1863,0.2304
66.0024,0.3178,0.3057,0.1743,0.2273
66.0512,0.3178,0.3160,0.1743,0.1862
66.1018,0.3132,0.3232,0.1703,0.2039
66.1527,0.3132,0.3018,0.1703,0.1760
66.2080,0.3058,0.2962,0.1778,0.2284
66.2576,0.3058,0.2601,0.1778,0.2265
66.3007,0.2972,0.2984,0.1795,0.1782
66.3527,0.2972,0.2648,0.1795,0.2178
66.4061,0.2904,0.3006,0.1850,0.1943
66.4531,0.2904,0.2493,0.1850,0.2496
66.5012,0.2879,0.2640,0.1817,0.2148
66.5523,0.2879,0.2783,0.1817,0.2061
66.6048,0.2880,0.2580,0.1847,0.2093
66.6512,0.2880,0.2721,0.1847,0.1675
66.7008,0.2896,0.2668,0.1987,0.1859
66.7514,0.2896,0.2665,0.1987,0.1809
66.8052,0.2919,0.3016,0.2112,0.1949
66.8540,0.2919,0.2687,0.2112,0.2431
66.9061,0.2931,0.2902,0.2146,0.2023
66.9513,0.2931,0.2878,0.2146,0.2593
67.0028,0.2901,0.2582,0.2255,0.2311
67.0531,0.2901,0.2926,0.2255,0.2108
67.1031,0.2854,0.2660,0.2337,0.2423
67.1561,0.2854,0.2713,0.2337,0.1876
67.2033,0.2782,0.2681,0.2554,0.2320
67.2531,0.2782,0.2685,0.2554,0.2302
67.3019,0.2711,0.2657,0.2748,0.2528
67.3511,0.2711,0.2624,0.2748,0.2788
67.4031,0.2653,0.2623,0.3009,0.2799
67.4525,0.2653,0.2634,0.3009,0.2639
67.5024,0.2585,0.2637,0.3261,0.2324
67.5519,0.2585,0.2552,0.3261,0.2576
67.6045,0.2511,0.2472,0.3496,0.3168
67.6515,0.2511,0.2516,0.3496,0.3376
67.7024,0.2461,0.2448,0.3762,0.3779
67.7510,0.2461,0.2448,0.3762,0.3696
67.8008,0.2441,0.2345,0.3973,0.3941
67.8526,0.2441,0.2278,0.3973,0.4164
67.9022,0.2466,0.2348,0.3994,0.3928
67.9521,0.2466,0.2383,0.3994,0.3895
68.0011,0.2489,0.2257,0.3977,0.4188
68.0505,0.2489,0.2438,0.3977,0.3820
68.1022,0.2507,0.2405,0.3982,0.4034
68.1574,0.2507,0.2263,0.3982,0.4265
68.2005,0.2494,0.2456,0.4016,0.3803
68.2513,0.2494,0.2369,0.4016,0.4150
68.3019,0.2460,0.2368,0.4069,0.4120
68.3540,0.2460,0.2356,0.4069,0.4068
68.4004,0.2420,0.2335,0.4065,0.3874
68.4508,0.2420,0.2318,0.4065,0.3921
68.5020,0.2381,0.2284,0.4019,0.4302
68.5541,0.2381,0.2295,0.4019,0.4195
68.6015,0.2339,0.2239,0.3983,0.4296
68.6545,0.2339,0.2253,0.3983,0.3870
68.7006,0.2291,0.2201,0.3931,0.4072
68.7508,0.2291,0.2244,0.3931,0.4006
68.8041,0.2241,0.2289,0.3813,0.3926
68.8512,0.2241,0.2162,0.3813,-0.6109
68.9007,0.2043,0.2167,0.3743,0.4067
68.9503,0.2043,0.2183,0.3743,0.4094
69.0005,0.1987,0.1818,0.3401,0.4586
69.0569,0.1987,0.1591,0.3401,0.4267
69.1050,0.1863,0.2160,0.3010,0.3097
69.1534,0.1863,0.1617,0.3010,0.4305
69.2023,0.1848,0.1697,0.2801,0.3894
69.2508,0.1848,0.1680,0.2801,0.3176
69.3034,0.1894,0.1541,0.2848,0.3006
69.3518,0.1894,0.1842,0.2848,0.2058
69.4030,0.1984,0.1713,0.2944,0.2792
69.4503,0.1984,0.1793,0.2944,0.2965
69.5007,0.2236,0.2355,0.2953,0.2644
69.5507,0.2236,0.1777,0.2953,0.3069
69.6038,0.2450,0.2397,0.3119,0.2549
69.6540,0.2450,0.2145,0.3119,0.3233
69.7003,0.2720,0.2346,0.3177,0.2981
69.7531,0.2720,0.2363,0.3177,0.3394
69.8034,0.2720,0.2520,0.3177,0.3124
69.8508,0.2944,0.2490,0.3275,0.3449
69.9043,0.3129,0.2683,0.3265,0.3209
69.9503,0.3129,0.2874,0.3265,0.3429
70.0030,0.3251,0.3102,0.2958,0.3088
70.0549,0.3251,0.2703,0.2958,0.3703
70.1026,0.3280,0.2800,0.2712,0.3246
70.1529,0.3280,0.3337,0.2712,0.2932
70.2009,0.3285,0.2952,0.2608,0.3273
70.2505,0.3285,0.3221,0.2608,0.2484
70.3032,0.3274,0.2974,0.2615,0.3017
70.3551,0.3274,0.3187,0.2615,0.2657
70.4065,0.3224,0.3204,0.2730,0.2907
70.4535,0.3224,0.3318,0.2730,0.2736
70.5063,0.3302,0.2969,0.2433,0.2708
70.5507,0.3302,0.3132,0.2433,0.2720
70.6036,0.3298,0.3216,0.2560,0.2791
70.6512,0.3298,0.3306,0.2560,0.2630
70.7055,0.3337,0.3336,0.2484,0.2711
70.7509,0.3337,0.3328,0.2484,0.2973
70.8007,0.3376,0.3296,0.2450,0.2973
70.8540,0.3376,0.3297,0.2450,0.2978
70.9009,0.3383,0.3352,0.2449,0.2750
70.9540,0.3383,0.3390,0.2449,0.2700
71.0006,0.3368,0.3439,0.2617,0.2655
71.0526,0.3368,0.3468,0.2617,0.2632
71.1007,0.3336,0.3284,0.2752,0.3173
71.1516,0.3336,0.3430,0.2752,0.2997
71.2005,0.3342,0.3472,0.2790,0.3347
71.2515,0.3342,0.3521,0.2790,0.3396
71.3014,0.3349,0.3429,0.2663,0.3522
71.3549,0.3349,0.3384,0.2663,0.3090
71.4089,0.3408,0.3368,0.2605,0.3195
71.4584,0.3408,0.3413,0.2605,0.2829
71.5010,0.3493,0.3466,0.2651,0.2893
71.5508,0.3493,0.3491,0.2651,0.3079
71.6004,0.3616,0.3502,0.2625,0.3065
71.6558,0.3616,0.3481,0.2625,0.3105
71.7023,0.3707,0.3556,0.2618,0.2891
71.7557,0.3707,0.3509,0.2618,0.2963
71.8010,0.3741,0.3491,0.2672,0.2760
71.8525,0.3741,0.3427,0.2672,0.2432
71.9025,0.3716,0.3683,0.2838,0.2525
71.9543,0.3716,0.3391,0.2838,0.2893
72.0023,0.3698,0.3377,0.2866,0.2719
72.0509,0.3698,0.3559,0.2866,0.2836
72.1019,0.3759,0.3499,0.2888,0.3122
72.1510,0.3759,0.3431,0.2888,0.2778
72.2054,0.3799,0.3500,0.2999,0.3055
72.2503,0.3799,0.3633,0.2999,0.3209
72.3008,0.3849,0.3620,0.2991,0.3398
72.3512,0.3849,0.3522,0.2991,0.3439
72.4071,0.3912,0.3497,0.3181,0.3301
72.4519,0.3912,0.3601,0.3181,0.3092
72.5019,0.3975,0.3520,0.3296,0.3377
72.5501,0.3975,0.3903,0.3296,0.3341
72.6004,0.4040,0.3523,0.3467,0.3998
72.6524,0.4040,0.3940,0.3467,0.3218
72.7038,0.4100,0.3857,0.3771,0.3551
72.7530,0.4100,0.3662,0.3771,0.3737
72.8004,0.4249,0.3975,0.3963,0.3922
72.8539,0.4249,0.3863,0.3963,0.3915
72.9005,0.4412,0.3754,0.4168,0.4125
72.9527,0.4412,0.3886,0.4168,0.3976
73.0006,0.4592,0.3743,0.4230,0.4458
73.0600,0.4592,0.3989,0.4230,0.4212
73.1041,0.4802,0.3872,0.4246,0.4270
73.1511,0.4802,0.4041,0.4246,0.3974
73.2007,0.5000,0.4102,0.4473,0.4230
73.2506,0.5000,0.4531,0.4473,0.4039
73.3059,0.5000,0.4210,0.4996,0.4422
73.3522,0.5000,0.4534,0.4996,0.4089
73.4032,0.5000,0.4401,0.5409,0.4652
73.4647,0.5000,0.4450,0.5409,0.4638
73.5003,0.5000,0.4411,0.5616,0.4543
73.5507,0.5000,0.4273,0.5616,0.4943
73.6024,0.5000,0.4285,0.5491,0.5133
73.6512,0.5000,0.4282,0.5491,0.5133
73.7025,0.5000,0.4340,0.5558,0.4897
73.7526,0.5000,0.4284,0.5558,0.4787
73.8031,0.5000,0.4198,0.5613,0.5148
73.8542,0.5000,0.4132,0.5613,0.4833
73.9023,0.5000,0.4254,0.5473,0.4925
73.9504,0.5000,0.4584,0.5473,0.4772
74.0025,0.5000,0.4157,0.5225,0.4922
74.0503,0.5000,0.4552,0.5225,0.4951
74.1015,0.5000,0.4284,0.4915,0.4971
74.1509,0.5000,0.4421,0.4915,0.5205
74.2001,0.5000,0.4577,0.4600,0.4783
74.2503,0.5000,0.4196,0.4600,0.4745
74.3034,0.5000,0.4296,0.4338,0.4867
74.3525,0.5000,0.4808,0.4338,0.4375
74.4016,0.5000,0.4209,0.4064,0.4784
74.4516,0.5000,0.3908,0.4064,0.4886
74.5003,0.5000,0.4435,0.3799,0.4180
74.5546,0.5000,0.4397,0.3799,0.4106
74.6003,0.5000,0.4124,0.3634,0.4552
74.6513,0.5000,0.4560,0.3634,0.4226
74.7027,0.5000,0.4208,0.3471,0.4465
74.7511,0.5000,0.4646,0.3471,0.4069
74.8030,0.5000,0.4265,0.3328,0.4316
74.8511,0.5000,0.4765,0.3328,0.3689
74.9021,0.5000,0.4458,0.3002,0.4054
74.9534,0.5000,0.4706,0.3002,0.3424
75.0033,0.5000,0.4443,0.2762,0.3614
75.0523,0.5000,0.4830,0.2762,0.2918
75.1004,0.5000,0.4570,0.2613,0.2952
75.1505,0.5000,0.4717,0.2613,0.2995
75.2022,0.5000,0.4824,0.2432,0.3337
75.2622,0.5000,0.4640,0.2432,0.2994
75.3023,0.5000,0.4733,0.2007,0.2804
75.3610,0.5000,0.4737,0.2007,0.2559
75.4028,0.5000,0.4751,0.1703,0.2560
75.4509,0.5000,0.4574,0.1703,0.2410
75.5028,0.5000,0.4603,0.1520,0.1804
75.5541,0.5000,0.4662,0.1520,0.1802
75.6003,0.5000,0.5069,0.1250,0.1777
75.6513,0.5000,0.4620,0.1250,0.1989
75.7018,0.5000,0.4712,0.0989,0.1676
75.7530,0.5000,0.4823,0.0989,0.1361
75.8041,0.5000,0.4741,0.0954,0.1059
75.8508,0.5000,0.4659,0.0954,0.1139
75.9015,0.5000,0.4742,0.0962,0.1083
75.9561,0.5000,0.4746,0.0962,0.1069
76.0043,0.5000,0.4961,0.0852,0.1088
76.0514,0.5000,0.4935,0.0852,0.1121
76.1032,0.5000,0.4797,0.0717,0.1086
76.1525,0.5000,0.4628,0.0717,0.1082
76.2044,0.5000,0.4969,0.0788,0.0759
76.2508,0.5000,0.4860,0.0788,0.0812
76.3027,0.5000,0.4876,0.0842,0.0771
76.3593,0.5000,0.4967,0.0842,0.0814
76.4041,0.5000,0.4992,0.0755,0.0881
76.4504,0.5000,0.4395,0.0755,0.1157
76.5003,0.5000,0.5116,0.0627,0.0867
76.5503,0.5000,0.4793,0.0627,0.1035
76.6022,0.5000,0.4632,0.0595,0.0764
76.6531,0.5000,0.4938,0.0595,0.0587
76.7038,0.5000,0.4925,0.0417,0.0720
76.7530,0.5000,0.4623,0.0417,0.0776
76.8038,0.5000,0.4762,0.0151,0.0457
76.8510,0.5000,0.4989,0.0151,0.0277
76.9133,0.5000,0.4956,0.0151,0.0263
76.9544,0.5000,0.4992,-0.0183,0.0158
77.0049,0.5000,0.4999,-0.0206,0.0149
77.0544,0.5000,0.4994,-0.0206,-0.0022
77.1007,0.5000,0.4982,-0.0247,-0.0105
77.1504,0.5000,0.4961,-0.0247,-0.0232
77.2019,0.5000,0.4981,-0.0297,-0.0095
77.2511,0.5000,0.4964,-0.0297,-0.0247
77.3009,0.5000,0.4977,-0.0308,-0.0158
77.3502,0.5000,0.4981,-0.0308,-0.0316
77.4023,0.5000,0.5043,-0.0206,-0.0252
77.4502,0.5000,0.5052,-0.0206,-0.0221
77.5060,0.5000,0.5041,-0.0160,-0.0216
77.5507,0.5000,0.5047,-0.0160,-0.0199
77.6043,0.5000,0.5034,-0.0159,-0.0165
77.6516,0.5000,0.5029,-0.0159,-0.0123
77.7032,0.5000,0.5014,-0.0085,-0.0115
77.7513,0.5000,0.5024,-0.0085,-0.0180
77.8010,0.5000,0.5013,-0.0036,-0.0091
77.8558,0.5000,0.4985,-0.0036,-0.0034
77.9009,0.5000,0.4974,-0.0036,-0.0025
77.9514,0.5000,0.5007,-0.0057,0.0021
78.0025,0.5000,0.4997,0.0014,-0.0011
78.0521,0.5000,0.4993,0.0014,-0.0028
78.1060,0.5000,0.4999,0.0059,-0.0006
78.1578,0.5000,0.5022,0.0059,0.0086
78.1999,0.5000,0.5008,0.0078,0.0029
78.2556,0.5000,0.5025,0.0078,0.0100
78.2999,0.5000,0.5020,0.0030,0.0079
78.3506,0.5000,0.5028,0.0030,0.0114
78.4001,0.5000,0.5017,0.0055,0.0069
78.4507,0.5000,0.5022,0.0055,0.0089
78.5014,0.5000,0.5019,0.0072,0.0074
78.5553,0.5000,0.5007,0.0072,0.0102
78.6015,0.5000,0.4977,0.0013,0.0091
78.6506,0.5000,0.4971,0.0013,0.0116
78.7014,0.5000,0.4982,-0.0002,0.0073
78.7530,0.5000,0.4993,-0.0002,0.0030
78.8006,0.5000,0.4994,0.0000,0.0026
78.8513,0.5000,0.4998,0.0000,0.0007
78.9019,0.5000,0.4993,0.0008,0.0027
78.9517,0.5000,0.4997,0.0008,0.0011
79.0038,0.5000,0.4990,-0.0043,0.0040
79.0532,0.5000,0.4996,-0.0043,0.0019
79.1071,0.5000,0.4998,-0.0028,0.0005
79.1565,0.5000,0.5005,-0.0028,-0.0018
79.2060,0.5000,0.5002,0.0008,-0.0007
79.2499,0.5000,0.4998,0.0008,0.0009
79.3014,0.5000,0.4988,0.0030,0.0043
79.3522,0.5000,0.4984,0.0030,0.0064
79.4006,0.5000,0.4989,0.0001,0.0043
79.4506,0.5000,0.4994,0.0001,0.0030
79.5011,0.5000,0.4995,0.0053,0.0021
79.5513,0.5000,0.4995,0.0053,0.0015
79.6007,0.5000,0.4993,0.0020,0.0045
79.6519,0.5000,0.5019,0.0020,0.0075
79.7048,0.5000,0.5018,0.0020,0.0071
79.7502,0.5000,0.5010,0.0020,0.0037
79.8028,0.5000,0.5014,0.0026,0.0055
79.8516,0.5000,0.5014,0.0026,0.0054
79.9007,0.5000,0.5015,0.0030,0.0056
79.9502,0.5000,0.5016,0.0030,0.0063
80.0008,0.5000,0.5014,-0.0022,0.0058
80.0512,0.5000,0.5016,-0.0022,0.0060
80.1072,0.5000,0.5002,-0.0042,0.0008
80.1541,0.5000,0.5001,-0.0042,0.0003
80.2006,0.5000,0.4998,-0.0011,-0.0008
80.2525,0.5000,0.4999,-0.0011,-0.0004
80.3000,0.5000,0.4999,0.0084,0.0004
80.3594,0.5000,0.5000,0.0084,0.0044
80.4008,0.5000,0.4986,0.0160,0.0072
80.4551,0.5000,0.4959,0.0160,0.0167
80.5007,0.5000,0.4959,0.0237,0.0165
80.5516,0.5000,0.4945,0.0237,0.0226
80.6004,0.5000,0.4938,0.0233,0.0265
80.6525,0.5000,0.4931,0.0233,0.0284
80.7057,0.5000,0.4942,0.0218,0.0254
80.7536,0.5000,0.4946,0.0218,0.0223
80.8063,0.5000,0.4958,0.0200,0.0209
80.8527,0.5000,0.5014,0.0200,0.0164
80.8998,0.5000,0.5031,0.0209,0.0176
80.9547,0.5000,0.5032,0.0209,0.0199
81.0003,0.5000,0.5037,0.0145,0.0220
81.0522,0.5000,0.5042,0.0145,0.0216
81.1001,0.5000,0.5043,0.0133,0.0188
81.1499,0.5000,0.5044,0.0133,0.0200
81.2000,0.5000,0.5047,0.0136,0.0198
81.2511,0.5000,0.5046,0.0136,0.0198
81.3007,0.5000,0.5049,0.0077,0.0200
81.3504,0.5000,0.4962,0.0077,0.0187
81.4026,0.5000,0.5017,0.0067,0.0076
81.4521,0.5000,0.5012,0.0067,0.0081
81.5004,0.5000,0.5002,0.0064,0.0035
81.5514,0.5000,0.5012,0.0064,0.0101
81.6011,0.5000,0.5006,0.0035,0.0044
81.6543,0.5000,0.5013,0.0035,0.0096
81.7003,0.5000,0.5001,-0.0000,0.0041
81.7511,0.5000,0.4989,-0.0000,0.0056
81.8009,0.5000,0.4985,-0.0022,0.0060
81.8498,0.5000,0.4980,-0.0022,0.0031
81.9010,0.5000,0.4996,-0.0014,-0.0003
81.9504,0.5000,0.4991,-0.0014,0.0037
82.0038,0.5000,0.4996,-0.0088,0.0013
82.0504,0.5000,0.4997,-0.0088,0.0012
82.1020,0.5000,0.5000,-0.0097,0.0000
82.1503,0.5000,0.5013,-0.0097,-0.0050
82.2014,0.5000,0.5010,-0.0110,-0.0043
82.2515,0.5000,0.5011,-0.0110,-0.0052
82.3073,0.5000,0.5009,-0.0076,-0.0042
82.3519,0.5000,0.5016,-0.0076,-0.0076
82.4003,0.5000,0.5009,-0.0114,-0.0037
82.4511,0.5000,0.5012,-0.0114,-0.0052
82.5030,0.5000,0.5001,-0.0095,-0.0042
82.5522,0.5000,0.4991,-0.0095,-0.0045
82.6080,0.5000,0.4984,-0.0054,-0.0098
82.6530,0.5000,0.4995,-0.0054,-0.0078
82.7017,0.5000,0.4990,-0.0054,-0.0057
82.7537,0.5000,0.4984,-0.0068,-0.0064
82.8002,0.5000,0.4992,-0.0057,-0.0032
82.8506,0.5000,0.4988,-0.0057,-0.0049
82.9018,0.5000,0.4997,-0.0034,-0.0013
82.9523,0.5000,0.4990,-0.0034,-0.0042
83.0047,0.5000,0.4998,-0.0033,-0.0006
83.0520,0.5000,0.4997,-0.0033,-0.0013
83.1039,0.5000,0.4998,-0.0088,-0.0009
83.1527,0.5000,0.4997,-0.0088,-0.0010
83.1999,0.5000,0.4991,-0.0081,-0.0032
83.2503,0.5000,0.4983,-0.0081,-0.0042
83.3035,0.5000,0.4974,-0.0082,-0.0059
83.3543,0.5000,0.4982,-0.0082,-0.0079
83.3998,0.5000,0.4976,-0.0136,-0.0070
83.4515,0.5000,0.5006,-0.0136,-0.0053
83.5262,0.5000,0.5020,-0.0136,-0.0079
83.5498,0.5000,0.5022,-0.0141,-0.0088
83.6008,0.5000,0.5017,-0.0240,-0.0066
83.6529,0.5000,0.5037,-0.0240,-0.0163
83.7028,0.5000,0.5028,-0.0399,-0.0128
83.7551,0.5000,0.5037,-0.0399,-0.0193
83.8033,0.5000,0.5040,-0.0461,-0.0181
83.8574,0.5000,0.5061,-0.0461,-0.0389
83.9049,0.5000,0.5062,-0.0430,-0.0324
83.9510,0.5000,0.5073,-0.0430,-0.0497
84.0008,0.5000,0.5081,-0.0400,-0.0433
84.0562,0.5000,0.5003,-0.0400,-0.0385
84.1017,0.5000,0.4992,-0.0551,-0.0348
84.1530,0.5000,0.4988,-0.0551,-0.0356
84.2001,0.5000,0.4996,-0.0815,-0.0450
84.2534,0.5000,0.5217,-0.0815,-0.0548
84.3020,0.5000,0.4910,-0.0851,-0.0711
84.3532,0.5000,0.5137,-0.0851,-0.0775
84.4008,0.5000,0.4965,-0.0809,-0.0790
84.4530,0.5000,0.5064,-0.0809,-0.0812
84.5013,0.5000,0.5046,-0.0720,-0.0795
84.5553,0.5000,0.4944,-0.0720,-0.0787
84.6028,0.5000,0.5085,-0.0624,-0.0644
84.6555,0.5000,0.5321,-0.0624,-0.0784
84.7012,0.5000,0.4858,-0.0515,-0.0729
84.7506,0.5000,0.5102,-0.0515,-0.0531
84.8022,0.5000,0.5094,-0.0415,-0.0562
84.8527,0.5000,0.4954,-0.0415,-0.0437
84.9015,0.5000,0.4969,-0.0326,-0.0478
84.9502,0.5000,0.5001,-0.0326,-0.0299
85.0037,0.5000,0.5055,-0.0217,-0.0367
85.0536,0.5000,0.5066,-0.0217,-0.0346
85.1004,0.5000,0.5062,-0.0130,-0.0258
85.1510,0.5000,0.5029,-0.0130,-0.0128
85.2021,0.5000,0.5031,-0.0053,-0.0134
85.2509,0.5000,0.5002,-0.0053,-0.0011
85.3031,0.4955,0.5000,0.0043,-0.0018
85.3520,0.4955,0.4994,0.0043,0.0000
85.4017,0.4785,0.4984,0.0150,0.0049
85.4514,0.4785,0.4958,0.0150,0.0068
85.5013,0.4610,0.4798,0.0276,0.0247
85.5533,0.4610,0.4768,0.0276,0.0241
85.6020,0.4435,0.4416,0.0413,0.0397
85.6497,0.4435,0.4770,0.0413,0.0363
85.7010,0.4435,0.4308,0.0413,0.0377
85.7525,0.4252,0.4519,0.0505,0.0454
85.8049,0.4079,0.4323,0.0523,0.0488
85.8538,0.4079,0.4681,0.0523,0.0453
85.9054,0.3928,0.3708,0.0466,0.0692
85.9543,0.3928,0.4101,0.0466,0.0597
86.0061,0.3794,0.3979,0.0333,0.0179
86.0508,0.3794,0.3999,0.0333,0.0317
86.1008,0.3676,0.3774,0.0161,0.0221
86.1516,0.3676,0.3310,0.0161,0.0162
86.2024,0.3553,0.3392,-0.0039,0.0095
86.2529,0.3553,0.3883,-0.0039,0.0104
86.3016,0.3679,0.3386,-0.0320,-0.0063
86.3503,0.3679,0.3080,-0.0320,0.0005
86.4011,0.3794,0.4021,-0.0587,-0.0112
86.4501,0.3794,0.3710,-0.0587,-0.0402
86.5015,0.3859,0.3517,-0.0776,-0.0752
86.5547,0.3859,0.4078,-0.0776,-0.0539
86.6002,0.3870,0.3702,-0.0862,-0.0709
86.6509,0.3870,0.3656,-0.0862,-0.0877
86.7035,0.3854,0.3712,-0.0917,-0.0981
86.7522,0.3854,0.3600,-0.0917,-0.0859
86.8001,0.3799,0.3799,-0.0985,-0.1027
86.8547,0.3799,0.3805,-0.0985,-0.0863
86.9015,0.3723,0.3546,-0.1059,-0.1117
86.9529,0.3723,0.3883,-0.1059,-0.0880
87.0013,0.3642,0.3403,-0.1157,-0.1397
87.0535,0.3642,0.3541,-0.1157,-0.1134
87.1028,0.3505,0.3654,-0.1203,-0.1270
87.1519,0.3505,0.3639,-0.1203,-0.1243
87.2077,0.3335,0.3632,-0.1230,-0.1198
87.2511,0.3335,0.3404,-0.1230,-0.1382
87.3019,0.2085,0.3363,0.0000,-0.1348
87.3533,0.0835,0.2804,0.0000,-0.1392
87.4007,0.0000,0.3561,0.0000,-0.0847
87.4525,0.0000,0.3083,0.0000,-0.0162
87.5056,0.0000,0.1422,0.0000,0.0206
87.5524,0.0000,0.0047,0.0000,0.0266
87.6039,0.0000,0.0000,0.0000,0.0000
87.6525,0.0000,0.0000,0.0000,0.0000
87.7107,0.0000,0.0000,0.0000,0.0000
87.7534,0.0000,0.0000,0.0000,0.0000
87.8004,0.0000,0.0000,0.0000,0.0000
87.8507,0.0000,0.0000,0.0000,0.0000
87.9010,0.0000,0.0000,0.0000,0.0000
87.9525,0.0000,0.0000,0.0000,0.0000
88.0010,0.0000,0.0000,0.0000,0.0000
88.0504,0.0000,0.0000,0.0000,0.0000
88.1020,0.0000,0.0000,0.0000,0.0000
88.1529,0.0000,0.0000,0.0000,-0.0002
88.2004,0.0000,0.0000,0.0000,-0.0000
88.2541,0.0000,0.0000,0.0000,0.0000
88.3013,0.0000,0.0000,0.0000,0.0000
88.3499,0.0000,0.0000,0.0000,0.0000
88.4012,0.0000,0.0000,0.0000,0.0000
88.4505,0.0000,0.0000,0.0000,0.0000
