time_s,cmd_vx,odom_vx,cmd_delta,odom_delta
109.7543,0.5000,0.5023,-0.1354,-0.1090
109.8025,0.5000,0.4868,-0.1354,-0.1159
109.8522,0.5000,0.5023,-0.1594,-0.1312
109.9020,0.5000,0.4647,-0.1594,-0.1609
109.9530,0.5000,0.5239,-0.1686,-0.1686
110.0024,0.5000,0.4877,-0.1686,-0.1848
110.0553,0.5000,0.5228,-0.1637,-0.1812
110.1073,0.5000,0.4751,-0.1637,-0.2131
110.1522,0.5000,0.5371,-0.1759,-0.1581
110.2060,0.5000,0.4702,-0.1759,-0.2010
110.2544,0.5000,0.4940,-0.1896,-0.1818
110.3041,0.5000,0.5441,-0.1896,-0.1775
110.3562,0.5000,0.4696,-0.1966,-0.2110
110.4028,0.5000,0.4929,-0.1966,-0.2027
110.4554,0.5000,0.5315,-0.2189,-0.2015
110.5024,0.5000,0.4532,-0.2189,-0.2438
110.5551,0.5000,0.5129,-0.2397,-0.1941
110.6028,0.5000,0.5174,-0.2397,-0.2171
110.6534,0.5000,0.4422,-0.2505,-0.2761
110.7061,0.5000,0.5203,-0.2505,-0.2319
110.7544,0.5000,0.4972,-0.2509,-0.2518
110.8036,0.5000,0.4746,-0.2509,-0.2733
110.8595,0.5000,0.4925,-0.2680,-0.2729
110.9032,0.5000,0.5126,-0.2680,-0.2581
110.9565,0.5000,0.4917,-0.2891,-0.2896
111.0029,0.5000,0.4725,-0.2891,-0.2940
111.0552,0.5000,0.4819,-0.3056,-0.2880
111.1044,0.5000,0.4817,-0.3056,-0.2929
111.1523,0.5000,0.5032,-0.3405,-0.2982
111.2078,0.5000,0.4664,-0.3405,-0.3308
111.2581,0.5000,0.5051,-0.3720,-0.3064
111.3108,0.5000,0.4717,-0.3720,-0.3548
111.3526,0.5000,0.4734,-0.3964,-0.3511
111.4018,0.5000,0.5096,-0.3964,-0.3745
111.4528,0.5000,0.4790,-0.4015,-0.4124
111.5045,0.5000,0.4668,-0.4015,-0.4039
111.5545,0.5000,0.4641,-0.3951,-0.4037
111.6056,0.5000,0.4794,-0.3951,-0.3524
111.6566,0.5000,0.4859,-0.3748,-0.3375
111.7049,0.5000,0.4781,-0.3748,-0.3630
111.7529,0.5000,0.4906,-0.3479,-0.3238
111.8026,0.5000,0.4755,-0.3479,-0.3520
111.8525,0.4881,0.4850,-0.3228,-0.3308
111.9042,0.4881,0.4888,-0.3228,-0.3400
111.9532,0.4824,0.4734,-0.3392,-0.3650
112.0116,0.4824,0.5024,-0.3392,-0.3131
112.0528,0.4806,0.4559,-0.3630,-0.3680
112.1030,0.4806,0.4677,-0.3630,-0.3422
112.1539,0.4790,0.4479,-0.3810,-0.3643
112.2062,0.4790,0.4800,-0.3810,-0.3572
112.2527,0.4815,0.4328,-0.4202,-0.4010
112.3043,0.4815,0.4305,-0.4202,-0.4077
112.3598,0.4802,0.4375,-0.4589,-0.3983
112.4058,0.4802,0.4612,-0.4589,-0.3930
112.4528,0.4702,0.4452,-0.5025,-0.4263
112.5041,0.4702,0.4391,-0.5025,-0.4552
112.5545,0.4638,0.4575,-0.5418,-0.4666
112.6019,0.4638,0.4148,-0.5418,-0.4916
112.6522,0.4522,0.4616,-0.5821,-0.4872
112.7038,0.4522,0.4385,-0.5821,-0.5199
112.7582,0.4522,0.4164,-0.5821,-0.5164
112.8050,0.4201,0.4443,-0.6109,-0.5221
112.8566,0.3976,0.4515,-0.6109,-0.5212
112.9023,0.3976,0.4288,-0.6109,-0.5223
112.9553,0.3785,0.4061,-0.6109,-0.5206
113.0027,0.3785,0.3927,-0.6109,-0.5234
113.0537,0.3641,0.3908,-0.6109,-0.5205
113.1131,0.3641,0.3866,-0.6109,-0.5218
113.1532,0.3548,0.3814,-0.6109,-0.5227
113.2022,0.3548,0.3732,-0.6109,-0.5229
113.2547,0.3515,0.3567,-0.6109,-0.5234
113.3037,0.3515,0.3330,-0.6109,-0.5228
113.3526,0.3573,0.3490,-0.6109,-0.5014
113.4078,0.3573,0.3404,-0.6109,-0.4636
113.4527,0.3679,0.3310,-0.6109,-0.5193
113.5037,0.3679,0.3311,-0.6109,-0.4949
113.5546,0.3828,0.3413,-0.6109,-0.5073
113.6053,0.3828,0.3362,-0.6109,-0.4599
113.6523,0.3995,0.3518,-0.6109,-0.4848
113.7073,0.3995,0.3666,-0.6109,-0.4507
113.7544,0.4168,0.3780,-0.6109,-0.4197
113.8022,0.4168,0.3748,-0.6109,-0.4454
113.8564,0.4335,0.3814,-0.6109,-0.4576
113.9051,0.4335,0.3980,-0.6109,-0.4664
113.9541,0.4483,0.3982,-0.6109,-0.4726
114.0041,0.4483,0.4434,-0.6109,-0.4637
114.0521,0.4602,0.3902,-0.6109,-0.4727
114.1017,0.4602,0.4275,-0.6109,-0.4878
114.1528,0.4694,0.4480,-0.6109,-0.4882
114.2025,0.4694,0.4262,-0.6109,-0.5184
114.2547,0.4822,0.4848,-0.6109,-0.4999
114.3027,0.4822,0.4266,-0.6109,-0.5074
114.3530,0.4930,0.4047,-0.6109,-0.5161
114.4051,0.4930,0.4372,-0.6109,-0.5011
114.4542,0.5000,0.4385,-0.6109,-0.4961
114.5026,0.5000,0.4335,-0.6109,-0.5171
114.5543,0.5000,0.4422,-0.6109,-0.4786
114.6065,0.5000,0.4423,-0.6109,-0.4883
114.6528,0.5000,0.4581,-0.6109,-0.4936
114.7031,0.5000,0.4626,-0.6109,-0.4767
114.7522,0.5000,0.4503,-0.6109,-0.5087
114.8021,0.5000,0.4477,-0.6109,-0.4967
114.8526,0.5000,0.4405,-0.6109,-0.4804
114.9025,0.5000,0.4518,-0.6109,-0.5166
114.9556,0.5000,0.4851,-0.6109,-0.4688
115.0030,0.5000,0.4491,-0.6109,-0.5184
115.0528,0.5000,0.4615,-0.6109,-0.5072
115.1052,0.5000,0.4634,-0.6109,-0.4870
115.1562,0.5000,0.4613,-0.6109,-0.4836
115.2033,0.5000,0.4320,-0.6109,-0.4732
115.2522,0.5000,0.4659,-0.6109,-0.5039
115.3036,0.5000,0.4693,-0.6109,-0.5038
115.3539,0.5000,0.4365,-0.6109,-0.4615
115.4078,0.5000,0.4628,-0.6109,-0.5088
115.4553,0.5000,0.4656,-0.6109,-0.4549
115.5019,0.5000,0.4644,-0.6109,-0.4916
115.5540,0.5000,0.4693,-0.6109,-0.5010
115.6033,0.5000,0.4634,-0.6109,-0.5123
115.6519,0.5000,0.4731,-0.6109,-0.4817
115.7048,0.5000,0.4665,-0.6109,-0.4981
115.7518,0.5000,0.4618,-0.6109,-0.5008
115.8066,0.5000,0.4708,-0.6109,-0.4831
115.8551,0.5000,0.4701,-0.6109,-0.4809
115.9031,0.5000,0.4771,-0.6109,-0.4513
115.9533,0.5000,0.4699,-0.6109,-0.4199
116.0057,0.5000,0.4464,-0.6109,-0.4725
116.0529,0.5000,0.4682,-0.6109,-0.4795
116.1061,0.5000,0.4664,-0.6109,-0.4543
116.1520,0.5000,0.4485,-0.6109,-0.4583
116.2036,0.5000,0.4695,-0.6109,-0.4553
116.2523,0.5000,0.4622,-0.6109,-0.4773
116.3034,0.5000,0.4711,-0.6109,-0.4862
116.3586,0.5000,0.4734,-0.5835,-0.4839
116.4020,0.5000,0.4783,-0.5754,-0.4737
116.4519,0.5000,0.4529,-0.5175,-0.4681
116.5021,0.5000,0.4554,-0.5175,-0.5017
116.5544,0.5000,0.4704,-0.4507,-0.4651
116.6034,0.5000,0.4685,-0.4507,-0.4911
116.6553,0.5000,0.4743,-0.3956,-0.4738
116.7034,0.5000,0.4730,-0.3956,-0.4527
116.7535,0.5000,0.4773,-0.3543,-0.4327
116.8019,0.5000,0.4772,-0.3543,-0.4255
116.8536,0.5000,0.4813,-0.3147,-0.4062
116.9029,0.5000,0.4760,-0.3147,-0.3807
116.9519,0.5000,0.5093,-0.2832,-0.3246
117.0040,0.5000,0.4894,-0.2832,-0.3412
117.0538,0.5000,0.4995,-0.2493,-0.3115
117.1075,0.5000,0.5067,-0.2493,-0.3054
117.1519,0.5000,0.4985,-0.2287,-0.2874
117.2025,0.5000,0.4882,-0.2287,-0.2747
117.2533,0.5000,0.4906,-0.2040,-0.2604
117.3020,0.5000,0.5083,-0.2040,-0.2441
117.3554,0.5000,0.4924,-0.1778,-0.2431
117.4047,0.5000,0.5016,-0.1778,-0.2100
117.4527,0.5000,0.4871,-0.1510,-0.2031
117.5054,0.5000,0.4923,-0.1510,-0.1998
117.5531,0.5000,0.4960,-0.1357,-0.1826
117.6029,0.5000,0.4823,-0.1357,-0.1661
117.6532,0.5000,0.4838,-0.1206,-0.1679
117.7028,0.5000,0.4795,-0.1206,-0.1525
117.7525,0.5000,0.5090,-0.1055,-0.1386
117.8023,0.5000,0.4854,-0.1055,-0.1379
117.8538,0.5000,0.4894,-0.0906,-0.1334
117.9027,0.5000,0.5108,-0.0906,-0.1006
117.9537,0.5000,0.4974,-0.0609,-0.1197
118.0056,0.5000,0.4998,-0.0609,-0.0971
118.0552,0.5000,0.5467,-0.0609,-0.0680
118.1018,0.5000,0.4780,-0.0609,-0.0836
118.1530,0.5000,0.5544,-0.0589,-0.0629
118.2023,0.5000,0.4736,-0.0589,-0.0802
118.2526,0.5000,0.5281,-0.0564,-0.0677
118.3041,0.5000,0.5063,-0.0564,-0.0709
118.3551,0.5000,0.5327,-0.0540,-0.0665
118.4031,0.5000,0.5002,-0.0540,-0.0643
118.4529,0.5000,0.5307,-0.0629,-0.0631
118.5035,0.5000,0.4955,-0.0629,-0.0671
118.5525,0.5000,0.5181,-0.0637,-0.0703
118.6056,0.5000,0.4909,-0.0637,-0.0807
118.6526,0.5000,0.5346,-0.0599,-0.0717
118.7016,0.5000,0.4910,-0.0599,-0.0785
118.7549,0.5000,0.5618,-0.0526,-0.0651
118.8064,0.5000,0.4486,-0.0526,-0.0722
118.8529,0.5000,0.5141,-0.0534,-0.0674
118.9041,0.5000,0.5476,-0.0534,-0.0505
118.9584,0.5000,0.4840,-0.0517,-0.0596
119.0027,0.5000,0.5394,-0.0517,-0.0601
119.0535,0.5000,0.4775,-0.0421,-0.0599
119.1036,0.5000,0.5150,-0.0421,-0.0538
119.1533,0.5000,0.5139,-0.0382,-0.0545
119.2050,0.5000,0.5103,-0.0382,-0.0485
119.2528,0.5000,0.5040,-0.0382,-0.0490
119.3070,0.5000,0.5340,-0.0312,-0.0523
119.3570,0.5000,0.4638,-0.0199,-0.0501
119.4045,0.5000,0.5146,-0.0199,-0.0376
119.4518,0.5000,0.4965,-0.0087,-0.0230
119.5041,0.5000,0.5025,-0.0087,-0.0182
119.5568,0.5000,0.5045,-0.0053,-0.0126
119.6022,0.5000,0.4983,-0.0053,-0.0085
119.6555,0.5000,0.4976,-0.0030,-0.0098
119.7028,0.5000,0.4978,-0.0030,-0.0089
119.7527,0.5000,0.4982,-0.0049,-0.0073
119.8021,0.5000,0.4979,-0.0049,-0.0086
119.8552,0.5000,0.4977,-0.0068,-0.0093
119.9019,0.5000,0.4974,-0.0068,-0.0105
119.9555,0.5000,0.4968,-0.0147,-0.0124
120.0016,0.5000,0.4965,-0.0147,-0.0123
120.0554,0.5000,0.4954,-0.0177,-0.0167
120.1028,0.5000,0.4952,-0.0177,-0.0174
120.1515,0.5000,0.4933,-0.0126,-0.0251
120.2036,0.5000,0.4968,-0.0126,-0.0158
120.2551,0.5000,0.4986,-0.0115,-0.0144
120.3037,0.5000,0.4998,-0.0115,-0.0110
120.3527,0.5000,0.4991,-0.0096,-0.0173
120.4038,0.5000,0.5007,-0.0096,-0.0205
120.4575,0.5000,0.5010,-0.0069,-0.0125
120.5023,0.5000,0.5016,-0.0069,-0.0130
120.5517,0.5000,0.5020,-0.0022,-0.0107
120.6064,0.5000,0.5030,-0.0022,-0.0121
120.6519,0.5000,0.5013,-0.0047,-0.0050
120.7022,0.5000,0.5023,-0.0047,-0.0095
120.7534,0.5000,0.5016,-0.0055,-0.0071
120.8051,0.5000,0.5023,-0.0055,-0.0099
120.8545,0.5000,0.5014,-0.0017,-0.0076
120.9040,0.5000,0.5018,-0.0017,-0.0072
120.9524,0.5000,0.5012,-0.0060,-0.0065
121.0022,0.5000,0.5009,-0.0060,-0.0061
121.0532,0.5000,0.4999,-0.0052,-0.0084
121.1023,0.5000,0.4998,-0.0052,-0.0138
121.1524,0.5000,0.4997,0.0005,-0.0044
121.2068,0.5000,0.4990,0.0005,-0.0070
121.2552,0.5000,0.4984,-0.0009,-0.0072
121.3025,0.5000,0.4990,-0.0009,-0.0063
121.3517,0.5000,0.4994,-0.0013,-0.0018
121.4051,0.5000,0.4987,-0.0013,-0.0055
121.4526,0.5000,0.4986,-0.0005,-0.0056
121.5064,0.5000,0.4988,-0.0005,-0.0039
121.5529,0.5000,0.4986,0.0027,-0.0048
121.6046,0.5000,0.4990,0.0027,-0.0022
121.6515,0.5000,0.4997,-0.0028,-0.0012
121.7052,0.5000,0.4995,-0.0028,-0.0016
121.7530,0.5000,0.4977,-0.0027,-0.0087
121.8027,0.5000,0.4980,-0.0027,-0.0071
121.8535,0.5000,0.4987,0.0013,-0.0065
121.9034,0.5000,0.5008,0.0013,-0.0056
121.9582,0.5000,0.5008,-0.0025,-0.0032
122.0059,0.5000,0.5009,-0.0025,-0.0037
122.0576,0.5000,0.5012,-0.0016,-0.0047
122.1028,0.5000,0.5021,-0.0016,-0.0081
122.1529,0.5000,0.5011,0.0005,-0.0043
122.2020,0.5000,0.5010,0.0005,-0.0047
122.2554,0.5000,0.4998,-0.0000,-0.0021
122.3024,0.5000,0.4998,-0.0000,-0.0034
122.3526,0.5000,0.4997,-0.0054,-0.0029
122.4019,0.5000,0.4997,-0.0054,-0.0031
122.4533,0.5000,0.4994,-0.0038,-0.0065
122.5040,0.5000,0.4997,-0.0038,-0.0087
122.5589,0.5000,0.4995,0.0015,-0.0084
122.6118,0.5000,0.4980,0.0015,-0.0086
122.6542,0.5000,0.4983,-0.0003,-0.0069
122.7017,0.5000,0.4991,-0.0003,-0.0037
122.7533,0.5000,0.4989,0.0035,-0.0047
122.8029,0.5000,0.4990,0.0035,-0.0041
122.8530,0.5000,0.4999,0.0040,-0.0007
122.9040,0.5000,0.4999,0.0040,-0.0007
122.9531,0.5000,0.5000,0.0066,-0.0002
123.0035,0.5000,0.5000,0.0066,-0.0002
123.0540,0.5000,0.5000,0.0023,0.0001
123.1031,0.5000,0.5004,0.0023,0.0015
123.1538,0.5000,0.4995,0.0052,-0.0018
123.2054,0.5000,0.4993,0.0052,-0.0026
123.2539,0.5000,0.4997,0.0084,-0.0011
123.3130,0.5000,0.4999,0.0084,0.0026
123.3527,0.5000,0.4995,0.0029,0.0050
123.4029,0.5000,0.4994,0.0029,0.0038
123.4526,0.5000,0.4990,0.0041,-0.0003
123.5022,0.5000,0.4994,0.0041,-0.0019
123.5528,0.5000,0.5000,0.0061,-0.0003
123.6022,0.5000,0.4993,0.0061,-0.0002
123.6516,0.5000,0.4997,0.0021,0.0010
123.7028,0.5000,0.4996,0.0021,0.0018
123.7609,0.5000,0.5003,0.0023,-0.0009
123.8056,0.5000,0.5010,0.0023,-0.0040
123.8537,0.5000,0.5003,0.0061,-0.0011
123.9056,0.5000,0.5003,0.0061,-0.0010
123.9516,0.5000,0.4992,0.0021,0.0030
124.0032,0.5000,0.4997,0.0021,0.0014
124.0535,0.5000,0.4993,0.0036,-0.0032
124.1020,0.5000,0.4999,0.0036,-0.0020
124.1551,0.5000,0.4995,0.0077,-0.0017
124.2026,0.5000,0.5001,0.0077,-0.0006
124.2519,0.5000,0.4994,0.0046,0.0025
124.3046,0.5000,0.4996,0.0046,0.0026
124.3544,0.5000,0.4997,0.0045,0.0002
124.4022,0.5000,0.4999,0.0045,-0.0004
124.4627,0.5000,0.5001,0.0049,0.0005
124.5049,0.5000,0.5000,0.0049,0.0000
124.5526,0.5000,0.5001,0.0072,0.0005
124.6056,0.5000,0.5002,0.0072,0.0009
124.6517,0.5000,0.5008,0.0034,0.0031
124.7042,0.5000,0.5009,0.0034,0.0038
124.7523,0.5000,0.5006,0.0051,0.0023
124.8031,0.5000,0.4997,0.0051,-0.0010
124.8518,0.5000,0.4999,0.0087,0.0007
124.9043,0.5000,0.5000,0.0087,0.0004
124.9528,0.5000,0.4999,0.0075,0.0028
125.0035,0.5000,0.4998,0.0075,0.0038
125.0538,0.5000,0.4998,0.0080,0.0031
125.1038,0.5000,0.4998,0.0080,0.0027
125.1531,0.5000,0.4993,0.0089,0.0031
125.2164,0.5000,0.4989,0.0089,0.0046
125.2528,0.5000,0.4989,0.0105,0.0041
125.3065,0.5000,0.4983,0.0105,0.0063
125.3521,0.5000,0.4981,0.0059,0.0063
125.4023,0.5000,0.4975,0.0059,0.0085
125.4547,0.5000,0.4990,0.0064,0.0036
125.5022,0.5000,0.4975,0.0064,0.0053
125.5527,0.5000,0.4977,0.0093,0.0037
125.6034,0.5000,0.4978,0.0093,0.0005
125.6582,0.5000,0.4985,0.0087,0.0079
125.7087,0.5000,0.5008,0.0087,0.0054
125.7517,0.5000,0.5009,0.0076,0.0034
125.8023,0.5000,0.5009,0.0076,0.0036
125.8519,0.5000,0.5005,0.0086,0.0020
125.9023,0.5000,0.5012,0.0086,0.0046
125.9545,0.5000,0.5013,0.0080,0.0051
126.0034,0.5000,0.4857,0.0080,0.0041
126.0583,0.5000,0.5007,0.0018,0.0044
126.1069,0.5000,0.5010,0.0018,0.0043
126.1527,0.5000,0.4998,0.0019,-0.0001
126.2044,0.5000,0.4993,0.0019,-0.0033
126.2538,0.5000,0.4999,0.0038,-0.0004
126.3024,0.5000,0.4992,0.0038,-0.0044
126.3518,0.5000,0.5006,0.0057,-0.0034
126.4017,0.5000,0.5000,0.0057,-0.0001
126.4528,0.5000,0.4995,0.0044,0.0023
126.5021,0.5000,0.5000,0.0044,0.0002
126.5540,0.5000,0.4999,0.0069,0.0007
126.6029,0.5000,0.5001,0.0069,-0.0002
126.6523,0.5000,0.4994,0.0096,0.0024
126.7029,0.5000,0.4991,0.0096,0.0037
126.7534,0.5000,0.4986,0.0077,0.0058
126.8039,0.5000,0.4985,0.0077,0.0062
126.8532,0.5000,0.4990,0.0092,0.0043
126.9039,0.5000,0.4984,0.0092,0.0066
126.9530,0.5000,0.4987,0.0274,0.0051
127.0026,0.5000,0.4988,0.0274,0.0048
127.0517,0.5000,0.4988,0.0351,0.0108
127.1019,0.5000,0.4987,0.0351,0.0246
127.1555,0.5000,0.4990,0.0724,0.0244
127.2062,0.5000,0.4994,0.0724,0.0224
127.2565,0.5000,0.4955,0.0900,0.0588
127.3046,0.5000,0.4897,0.0900,0.0756
127.3516,0.5000,0.4923,0.0983,0.0731
127.4026,0.5000,0.4648,0.0983,0.1036
127.4528,0.5000,0.4988,0.0920,0.0974
127.5016,0.5000,0.4654,0.0920,0.1110
127.5530,0.5000,0.4786,0.1204,0.1096
127.6018,0.5000,0.4740,0.1204,0.0984
127.6538,0.5000,0.5016,0.1259,0.1252
127.7032,0.5000,0.4916,0.1259,0.1284
127.7546,0.5000,0.4644,0.1259,0.1492
127.8051,0.5000,0.4722,0.1250,0.1266
127.8528,0.5000,0.4864,0.1151,0.1271
127.9028,0.5000,0.4685,0.1151,0.1251
127.9559,0.5000,0.4753,0.1639,0.1253
128.0028,0.5000,0.4808,0.1639,0.1148
128.0555,0.5000,0.4814,0.1739,0.1687
128.1032,0.5000,0.4823,0.1739,0.1801
128.1575,0.5000,0.4749,0.1745,0.1912
128.2029,0.5000,0.5044,0.1745,0.1760
128.2555,0.5000,0.4408,0.2354,0.2083
128.3036,0.5000,0.5067,0.2354,0.1803
128.3539,0.5000,0.4863,0.2424,0.2017
128.4019,0.5000,0.4359,0.2424,0.2467
128.4531,0.5000,0.4947,0.2371,0.2458
128.5033,0.5000,0.4578,0.2371,0.2937
128.5543,0.5000,0.5019,0.2146,0.2403
128.6044,0.5000,0.4634,0.2146,0.2826
128.6547,0.5000,0.4659,0.2691,0.2235
128.7023,0.5000,0.4667,0.2691,0.2229
128.7585,0.5000,0.4651,0.2749,0.2298
128.8018,0.5000,0.4825,0.2749,0.2605
128.8524,0.5000,0.4746,0.2704,0.2886
128.9015,0.5000,0.4881,0.2704,0.2849
128.9518,0.5000,0.4695,0.2500,0.2891
129.0028,0.5000,0.4753,0.2500,0.2924
129.0533,0.5000,0.4743,0.3436,0.2726
129.1047,0.5000,0.4733,0.3436,0.2973
129.1534,0.5000,0.4648,0.3439,0.2851
129.2025,0.5000,0.4991,0.3439,0.2704
129.2527,0.5000,0.4433,0.3403,0.3335
129.3047,0.5000,0.4555,0.3403,0.3314
129.3550,0.5000,0.4630,0.3141,0.3623
129.4040,0.5000,0.4725,0.3141,0.3288
129.4551,0.5000,0.4934,0.2902,0.2898
129.5096,0.5000,0.4407,0.2902,0.3576
129.5528,0.5000,0.5007,0.2617,0.2985
129.6050,0.5000,0.4378,0.2617,0.3433
129.6533,0.5000,0.4626,0.2354,0.3072
129.7050,0.5000,0.5033,0.2354,0.2723
129.7550,0.5000,0.4464,0.2133,0.2931
129.8031,0.5000,0.4650,0.2133,0.2522
129.8539,0.4893,0.4748,0.3506,0.2496
129.9022,0.4893,0.4642,0.3506,0.2203
129.9518,0.4893,0.4513,0.3506,0.2771
130.0084,0.4783,0.4731,0.3765,0.3013
130.0521,0.4727,0.4811,0.3778,0.3748
130.1073,0.4727,0.4558,0.3778,0.4317
130.1547,0.4713,0.4612,0.3451,0.4324
130.2023,0.4713,0.4622,0.3451,0.4534
130.2540,0.4519,0.4632,0.4727,0.4608
130.3053,0.4519,0.4601,0.4727,0.4511
130.3521,0.4457,0.4168,0.4901,0.4596
130.4030,0.4457,0.4158,0.4901,0.3779
130.4529,0.4393,0.4125,0.4974,0.4262
130.5048,0.4393,0.4136,0.4974,0.4356
130.5547,0.4383,0.4143,0.4726,0.4372
130.6022,0.4383,0.4082,0.4726,0.4513
130.6558,0.4349,0.4006,0.4534,0.4305
130.7044,0.4349,0.3906,0.4534,0.4298
130.7525,0.4278,0.3905,0.4362,0.4200
130.8017,0.4278,0.3873,0.4362,0.4256
130.8570,0.4172,0.3835,0.4222,0.4539
130.9044,0.4172,0.3765,0.4222,0.4435
130.9563,0.4054,0.3838,0.4008,0.3784
131.0078,0.4054,0.3806,0.4008,0.3949
131.0577,0.3746,0.3665,0.5607,0.3917
131.1019,0.3746,0.3578,0.5607,0.3721
131.1532,0.3547,0.3432,0.6109,0.3671
131.2045,0.3547,0.3198,0.6109,0.4500
131.2538,0.3466,0.3013,0.6109,0.4717
131.3051,0.3466,0.3146,0.6109,0.4634
131.3514,0.3457,0.3148,0.6109,0.4411
131.4022,0.3457,0.2771,0.6109,0.4882
131.4558,0.3463,0.3054,0.6109,0.5055
131.5066,0.3463,0.3034,0.6109,0.5076
131.5548,0.3448,0.3017,0.5999,0.5277
131.6028,0.3448,0.3019,0.5999,0.5203
131.6535,0.3243,0.3072,0.6109,0.5197
131.7020,0.3243,0.3076,0.6109,0.5241
131.7546,0.3136,0.2858,0.6109,0.5238
131.8021,0.3136,0.2960,0.6109,0.5238
131.8540,0.3084,0.2972,0.6109,0.5237
131.9034,0.3084,0.2819,0.6109,0.5237
131.9538,0.3099,0.2790,0.6109,0.5235
132.0051,0.3099,0.2957,0.6109,0.5237
132.0532,0.3096,0.2788,0.6109,0.5238
132.1064,0.3096,0.2926,0.6109,0.5154
132.1523,0.3071,0.2881,0.6109,0.4985
132.2066,0.3071,0.2945,0.6109,0.4243
132.2584,0.3006,0.2853,0.6109,0.3887
132.3230,0.3006,0.2975,0.6109,0.4222
132.3517,0.2934,0.3023,0.6109,0.4155
132.4025,0.2934,0.2885,0.6109,0.4367
132.4543,0.2870,0.2710,0.6109,0.4638
132.5045,0.2870,0.2813,0.6109,0.5001
132.5518,0.2751,0.2856,0.6109,0.4910
132.6036,0.2751,0.2734,0.6109,0.4877
132.6537,0.2751,0.2618,0.6109,0.4977
132.7034,0.2751,0.2531,0.6109,0.5030
132.7534,0.2810,0.2455,0.6109,0.5127
132.8014,0.2810,0.2453,0.6109,0.4985
132.8524,0.2964,0.2844,0.6109,0.5018
132.9017,0.2964,0.2510,0.6109,0.4924
132.9529,0.3160,0.2710,0.6109,0.4829
133.0055,0.3160,0.2641,0.6109,0.4946
133.0571,0.3358,0.2879,0.6109,0.4933
133.1061,0.3358,0.2870,0.6109,0.4961
133.1558,0.3548,0.3519,0.6109,0.4856
133.2026,0.3548,0.3443,0.6109,0.4972
133.2517,0.3727,0.3298,0.6109,0.5226
133.3078,0.3727,0.3443,0.6109,0.5139
133.3550,0.3907,0.3658,0.6109,0.5255
133.4104,0.3907,0.3478,0.6109,0.5232
133.4546,0.4118,0.3743,0.6109,0.5146
133.5087,0.4118,0.3642,0.6109,0.5178
133.5537,0.4311,0.3715,0.6109,0.5091
133.6045,0.4311,0.3899,0.6109,0.5142
133.6540,0.4511,0.3932,0.6109,0.4981
133.7027,0.4511,0.3976,0.6109,0.4757
133.7560,0.4688,0.4199,0.6109,0.4806
133.8038,0.4688,0.4165,0.6109,0.4993
133.8529,0.4839,0.4604,0.6109,0.4831
133.9022,0.4839,0.4611,0.6109,0.4186
133.9611,0.5000,0.4450,0.6109,0.4618
134.0035,0.5000,0.4372,0.6109,0.4757
134.0528,0.5000,0.4391,0.6109,0.4849
134.1032,0.5000,0.4359,0.6109,0.4936
134.1538,0.5000,0.4461,0.6109,0.4602
134.2026,0.5000,0.4516,0.6109,0.4493
134.2527,0.5000,0.4327,0.6109,0.5135
134.3017,0.5000,0.4397,0.6109,0.4868
134.3546,0.5000,0.4323,0.6109,0.5137
134.4043,0.5000,0.4349,0.6109,0.5037
134.4538,0.5000,0.4559,0.6109,0.4940
134.5021,0.5000,0.4683,0.6109,0.4859
134.5514,0.5000,0.4569,0.6109,0.5055
134.6037,0.5000,0.4570,0.6109,0.4915
134.6519,0.5000,0.4500,0.6109,0.5077
134.7015,0.5000,0.4595,0.6109,0.4870
134.7546,0.5000,0.4371,0.6109,0.4898
134.8023,0.5000,0.4565,0.6109,0.4874
134.8522,0.5000,0.4344,0.5932,0.4876
134.9036,0.5000,0.4613,0.5932,0.4690
134.9525,0.5000,0.4324,0.5501,0.4592
135.0035,0.5000,0.4511,0.5501,0.5038
135.0517,0.5000,0.4480,0.5193,0.4508
135.1020,0.5000,0.4553,0.5193,0.4770
135.1517,0.5000,0.4597,0.4979,0.4945
135.2031,0.5000,0.4375,0.4979,0.4951
135.2521,0.5000,0.4375,0.4783,0.4914
135.3027,0.5000,0.4356,0.4783,0.4988
135.3615,0.5000,0.4404,0.4783,0.4831
135.4033,0.5000,0.4532,0.4539,0.4365
135.4517,0.5000,0.4401,0.4183,0.4756
135.5020,0.5000,0.4397,0.4183,0.4833
135.5523,0.5000,0.4489,0.3825,0.4518
135.6025,0.5000,0.4597,0.3825,0.4166
135.6518,0.5000,0.4712,0.3606,0.3819
135.7018,0.5000,0.4704,0.3606,0.3908
135.7541,0.5000,0.4752,0.3428,0.3909
135.8042,0.5000,0.4933,0.3428,0.3782
135.8524,0.5000,0.4916,0.3289,0.4120
135.9020,0.5000,0.4710,0.3289,0.3919
135.9520,0.5000,0.4997,0.2967,0.3524
136.0074,0.5000,0.4728,0.2967,0.3851
136.0524,0.5000,0.5102,0.2770,0.3045
136.1046,0.5000,0.4772,0.2770,0.3435
136.1553,0.5000,0.5049,0.2669,0.2805
136.2026,0.5000,0.4882,0.2669,0.2827
136.2527,0.5000,0.4815,0.2579,0.2475
136.3037,0.5000,0.5183,0.2579,0.2761
136.3643,0.5000,0.4821,0.2442,0.3034
136.4024,0.5000,0.5140,0.2442,0.2479
136.4547,0.5000,0.4784,0.2142,0.2911
136.5049,0.5000,0.5025,0.2142,0.2574
136.5526,0.5000,0.4584,0.1938,0.2611
