time_s,cmd_vx,odom_vx,cmd_delta,odom_delta
92.3871,0.3071,0.3025,0.0369,0.0196
92.4415,0.3045,0.2915,0.0535,0.0497
92.4878,0.3045,0.2977,0.0535,0.0454
92.5374,0.2993,0.2984,0.0591,0.0508
92.5896,0.2993,0.2832,0.0591,0.0707
92.6399,0.2927,0.2753,0.0535,0.0695
92.6875,0.2927,0.2498,0.0535,0.0833
92.7427,0.2847,0.2689,0.0415,0.0695
92.7881,0.2847,0.2277,0.0415,0.0801
92.8374,0.1597,0.2486,0.0000,0.0661
92.8870,0.0347,0.2576,0.0000,0.0620
92.9378,0.0000,0.2093,0.0000,0.0237
92.9885,0.0000,0.1012,0.0000,0.0123
93.0397,0.0000,0.0045,0.0000,0.1076
93.0887,0.0000,-0.0000,0.0000,0.0000
93.1372,0.0000,0.0000,0.0000,0.0000
93.1879,0.0000,0.0000,0.0000,0.0000
93.2385,0.0000,-0.0000,0.0000,0.0000
93.2881,0.0000,-0.0000,0.0000,0.0000
93.3373,0.0000,-0.0000,0.0000,0.0000
93.3890,0.0000,-0.0000,0.0000,0.0000
93.4380,0.0000,0.0000,0.0000,0.0000
93.4897,0.0000,0.0000,0.0000,0.0000
93.5382,0.0000,0.0000,0.0000,0.0000
93.5878,0.0000,0.0000,0.0000,0.0000
93.6378,0.0000,0.0000,0.0000,0.0000
93.6923,0.0000,-0.0000,0.0000,0.0033
93.7376,0.0000,0.0000,0.0000,0.0028
93.7875,0.0000,0.0000,0.0000,0.0000
